103,0.683056811,Q1
106,0.722777641,Q1
5,0.737626083,Q1
104,0.74643569,Q1
2,0.748791285,Q1
105,0.749921399,Q1
102,0.763026418,Q1
101,0.768252913,Q1
4,0.769351939,Q1
3,0.769684542,Q1
11,0.770546876,Q1
8,0.771202393,Q1
100,0.78629231,Q1
6,0.796089829,Q1
10,0.8008701,Q1
1,0.81662489,Q1
9,0.82101559,Q1
7,0.832040958,Q1
107,0.84594919,Q1
absId,similarity,qesId
