1,0.641299298,Q1
2,0.569450274,Q1
3,0.563036615,Q1
4,0.534361866,Q1
5,0.528957026,Q1
6,0.561973102,Q1
7,0.652494841,Q1
8,0.539798337,Q1
9,0.62796865,Q1
10,0.62052877,Q1
11,0.53122436,Q1
100,0.567933566,Q1
101,0.543919377,Q1
102,0.530526278,Q1
103,0.427011329,Q1
104,0.546706864,Q1
105,0.531193127,Q1
106,0.528553631,Q1
107,0.638215119,Q1
absId,similarity,qesId
