1,0.850859931,Q1
2,0.801455586,Q1
3,0.807198583,Q1
4,0.782886747,Q1
5,0.788327685,Q1
6,0.821696688,Q1
7,0.855631953,Q1
8,0.792652373,Q1
9,0.826516032,Q1
10,0.83559206,Q1
11,0.790596611,Q1
100,0.806863306,Q1
101,0.806328448,Q1
102,0.784887617,Q1
103,0.771766506,Q1
104,0.787809189,Q1
105,0.799826317,Q1
106,0.760008091,Q1
107,0.830182971,Q1
absId,similarity,qesId
